"Latest: Time (s)","Latest: Potential 1 (V)","Latest: Potential 2 (V)","Latest: photodiode voltage shifted","Latest: sweep field voltage shifted"
89.87,-2.693,4.012,0.777,9.522
89.88,-2.695,4.009,0.775,9.519
89.89,-2.695,4.012,0.775,9.522
89.90,-2.690,4.015,0.780,9.525
89.91,-2.693,4.015,0.777,9.525
89.92,-2.702,4.018,0.768,9.528
89.93,-2.693,4.009,0.777,9.519
89.94,-2.690,4.021,0.780,9.531
89.95,-2.693,4.021,0.777,9.531
89.96,-2.702,4.021,0.768,9.531
89.97,-2.693,4.024,0.777,9.534
89.98,-2.699,4.024,0.771,9.534
89.99,-2.702,4.024,0.768,9.534
90.00,-2.699,4.021,0.771,9.531
90.01,-2.690,4.027,0.780,9.537
90.02,-2.699,4.030,0.771,9.540
90.03,-2.695,4.024,0.775,9.534
90.04,-2.702,4.027,0.768,9.537
90.05,-2.690,4.033,0.780,9.543
90.06,-2.704,4.033,0.766,9.543
90.07,-2.690,4.027,0.780,9.537
90.08,-2.695,4.036,0.775,9.546
90.09,-2.693,4.033,0.777,9.543
90.10,-2.702,4.036,0.768,9.546
90.11,-2.690,4.030,0.780,9.540
90.12,-2.693,4.042,0.777,9.552
90.13,-2.702,4.036,0.768,9.546
90.14,-2.695,4.036,0.775,9.546
90.15,-2.690,4.045,0.780,9.555
90.16,-2.693,4.048,0.777,9.558
90.17,-2.693,4.045,0.777,9.555
90.18,-2.693,4.048,0.777,9.558
90.19,-2.690,4.048,0.780,9.558
90.20,-2.702,4.048,0.768,9.558
90.21,-2.690,4.051,0.780,9.561
90.22,-2.690,4.051,0.780,9.561
90.23,-2.704,4.057,0.766,9.567
90.24,-2.693,4.048,0.777,9.558
90.25,-2.695,4.060,0.775,9.570
90.26,-2.693,4.057,0.777,9.567
90.27,-2.702,4.057,0.768,9.567
90.28,-2.690,4.060,0.780,9.570
90.29,-2.695,4.060,0.775,9.570
90.30,-2.699,4.060,0.771,9.570
90.31,-2.695,4.060,0.775,9.570
90.32,-2.690,4.066,0.780,9.576
90.33,-2.707,4.069,0.763,9.579
90.34,-2.690,4.060,0.780,9.570
90.35,-2.699,4.069,0.771,9.579
90.36,-2.693,4.069,0.777,9.579
90.37,-2.695,4.069,0.775,9.579
90.38,-2.690,4.072,0.780,9.582
90.39,-2.693,4.075,0.777,9.585
90.40,-2.699,4.066,0.771,9.576
90.41,-2.695,4.078,0.775,9.588
90.42,-2.690,4.069,0.780,9.579
90.43,-2.704,4.075,0.766,9.585
90.44,-2.693,4.069,0.777,9.579
90.45,-2.693,4.081,0.777,9.591
90.46,-2.702,4.078,0.768,9.588
90.47,-2.693,4.075,0.777,9.585
90.48,-2.690,4.081,0.780,9.591
90.49,-2.702,4.084,0.768,9.594
90.50,-2.690,4.084,0.780,9.594
90.51,-2.693,4.090,0.777,9.600
90.52,-2.690,4.090,0.780,9.600
90.53,-2.693,4.087,0.777,9.597
90.54,-2.690,4.096,0.780,9.606
90.55,-2.693,4.093,0.777,9.603
90.56,-2.702,4.093,0.768,9.603
90.57,-2.693,4.096,0.777,9.606
90.58,-2.695,4.099,0.775,9.609
90.59,-2.699,4.096,0.771,9.606
90.60,-2.695,4.099,0.775,9.609
90.61,-2.690,4.099,0.780,9.609
90.62,-2.704,4.102,0.766,9.612
90.63,-2.693,4.102,0.777,9.612
90.64,-2.695,4.105,0.775,9.615
90.65,-2.699,4.102,0.771,9.612
90.66,-2.702,4.105,0.768,9.615
90.67,-2.690,4.108,0.780,9.618
90.68,-2.707,4.108,0.763,9.618
90.69,-2.690,4.105,0.780,9.615
90.70,-2.695,4.114,0.775,9.624
90.71,-2.702,4.108,0.768,9.618
90.72,-2.693,4.108,0.777,9.618
90.73,-2.690,4.108,0.780,9.618
90.74,-2.704,4.117,0.766,9.627
90.75,-2.693,4.102,0.777,9.612
90.76,-2.693,4.120,0.777,9.630
90.77,-2.702,4.114,0.768,9.624
90.78,-2.693,4.114,0.777,9.624
90.79,-2.693,4.117,0.777,9.627
90.80,-2.704,4.123,0.766,9.633
90.81,-2.690,4.117,0.780,9.627
90.82,-2.693,4.129,0.777,9.639
90.83,-2.699,4.129,0.771,9.639
90.84,-2.693,4.120,0.777,9.630
90.85,-2.690,4.135,0.780,9.645
90.86,-2.702,4.129,0.768,9.639
90.87,-2.690,4.129,0.780,9.639
90.88,-2.693,4.135,0.777,9.645
90.89,-2.711,4.138,0.759,9.648
90.90,-2.693,4.132,0.777,9.642
90.91,-2.695,4.141,0.775,9.651
90.92,-2.702,4.138,0.768,9.648
90.93,-2.699,4.141,0.771,9.651
90.94,-2.690,4.144,0.780,9.654
90.95,-2.704,4.141,0.766,9.651
90.96,-2.693,4.144,0.777,9.654
90.97,-2.699,4.147,0.771,9.657
90.98,-2.699,4.144,0.771,9.654
90.99,-2.702,4.147,0.768,9.657
91.00,-2.693,4.147,0.777,9.657
91.01,-2.702,4.147,0.768,9.657
91.02,-2.690,4.150,0.780,9.660
91.03,-2.693,4.153,0.777,9.663
91.04,-2.693,4.147,0.777,9.657
91.05,-2.695,4.156,0.775,9.666
91.06,-2.693,4.153,0.777,9.663
91.07,-2.693,4.156,0.777,9.666
91.08,-2.693,4.153,0.777,9.663
91.09,-2.702,4.159,0.768,9.669
91.10,-2.690,4.150,0.780,9.660
91.11,-2.693,4.165,0.777,9.675
91.12,-2.702,4.159,0.768,9.669
91.13,-2.695,4.159,0.775,9.669
91.14,-2.690,4.165,0.780,9.675
91.15,-2.702,4.165,0.768,9.675
91.16,-2.690,4.168,0.780,9.678
91.17,-2.693,4.168,0.777,9.678
91.18,-2.699,4.168,0.771,9.678
91.19,-2.693,4.171,0.777,9.681
91.20,-2.690,4.174,0.780,9.684
91.21,-2.690,4.171,0.780,9.681
91.22,-2.695,4.177,0.775,9.687
91.23,-2.699,4.174,0.771,9.684
91.24,-2.699,4.171,0.771,9.681
91.25,-2.693,4.180,0.777,9.690
91.26,-2.704,4.180,0.766,9.690
91.27,-2.690,4.177,0.780,9.687
91.28,-2.699,4.180,0.771,9.690
91.29,-2.699,4.183,0.771,9.693
91.30,-2.699,4.186,0.771,9.696
91.31,-2.690,4.186,0.780,9.696
91.32,-2.702,4.186,0.768,9.696
91.33,-2.690,4.189,0.780,9.699
91.34,-2.704,4.189,0.766,9.699
91.35,-2.693,4.183,0.777,9.693
91.36,-2.695,4.192,0.775,9.702
91.37,-2.699,4.189,0.771,9.699
91.38,-2.699,4.192,0.771,9.702
91.39,-2.693,4.195,0.777,9.705
91.40,-2.695,4.195,0.775,9.705
91.41,-2.690,4.192,0.780,9.702
91.42,-2.695,4.204,0.775,9.714
91.43,-2.693,4.189,0.777,9.699
91.44,-2.695,4.204,0.775,9.714
91.45,-2.699,4.195,0.771,9.705
91.46,-2.695,4.204,0.775,9.714
91.47,-2.690,4.204,0.780,9.714
91.48,-2.695,4.204,0.775,9.714
91.49,-2.693,4.207,0.777,9.717
91.50,-2.702,4.210,0.768,9.720
91.51,-2.690,4.204,0.780,9.714
91.52,-2.693,4.213,0.777,9.723
91.53,-2.702,4.213,0.768,9.723
91.54,-2.693,4.216,0.777,9.726
91.55,-2.690,4.216,0.780,9.726
91.56,-2.693,4.210,0.777,9.720
91.57,-2.693,4.218,0.777,9.728
91.58,-2.704,4.218,0.766,9.728
91.59,-2.690,4.218,0.780,9.728
91.60,-2.693,4.222,0.777,9.732
91.61,-2.699,4.222,0.771,9.732
91.62,-2.690,4.225,0.780,9.735
91.63,-2.704,4.225,0.766,9.735
91.64,-2.693,4.218,0.777,9.728
91.65,-2.695,4.228,0.775,9.738
91.66,-2.695,4.225,0.775,9.735
91.67,-2.695,4.230,0.775,9.740
91.68,-2.693,4.230,0.777,9.740
91.69,-2.699,4.225,0.771,9.735
91.70,-2.693,4.237,0.777,9.747
91.71,-2.711,4.234,0.759,9.744
91.72,-2.690,4.234,0.780,9.744
91.73,-2.699,4.239,0.771,9.749
91.74,-2.693,4.234,0.777,9.744
91.75,-2.699,4.243,0.771,9.753
91.76,-2.702,4.239,0.768,9.749
91.77,-2.695,4.243,0.775,9.753
91.78,-2.690,4.243,0.780,9.753
91.79,-2.695,4.239,0.775,9.749
91.80,-2.693,4.246,0.777,9.756
91.81,-2.704,4.248,0.766,9.758
91.82,-2.690,4.243,0.780,9.753
91.83,-2.695,4.251,0.775,9.761
91.84,-2.693,4.239,0.777,9.749
91.85,-2.695,4.255,0.775,9.765
91.86,-2.702,4.248,0.768,9.758
91.87,-2.693,4.258,0.777,9.768
91.88,-2.693,4.251,0.777,9.761
91.89,-2.695,4.251,0.775,9.761
91.90,-2.693,4.258,0.777,9.768
91.91,-2.702,4.258,0.768,9.768
91.92,-2.693,4.267,0.777,9.777
91.93,-2.699,4.269,0.771,9.779
91.94,-2.693,4.260,0.777,9.770
91.95,-2.693,4.272,0.777,9.782
91.96,-2.702,4.272,0.768,9.782
91.97,-2.693,4.272,0.777,9.782
91.98,-2.702,4.272,0.768,9.782
91.99,-2.693,4.269,0.777,9.779
92.00,-2.695,4.278,0.775,9.788
92.01,-2.695,4.276,0.775,9.786
92.02,-2.695,4.281,0.775,9.791
92.03,-2.704,4.278,0.766,9.788
92.04,-2.695,4.281,0.775,9.791
92.05,-2.693,4.281,0.777,9.791
92.06,-2.699,4.281,0.771,9.791
92.07,-2.693,4.284,0.777,9.794
92.08,-2.704,4.284,0.766,9.794
92.09,-2.693,4.288,0.777,9.798
92.10,-2.702,4.288,0.768,9.798
92.11,-2.690,4.281,0.780,9.791
92.12,-2.699,4.293,0.771,9.803
92.13,-2.695,4.288,0.775,9.798
92.14,-2.699,4.296,0.771,9.806
92.15,-2.704,4.293,0.766,9.803
92.16,-2.702,4.296,0.768,9.806
92.17,-2.693,4.299,0.777,9.809
92.18,-2.695,4.296,0.775,9.806
92.19,-2.693,4.299,0.777,9.809
92.20,-2.704,4.299,0.766,9.809
92.21,-2.693,4.296,0.777,9.806
92.22,-2.702,4.305,0.768,9.815
92.23,-2.690,4.296,0.780,9.806
92.24,-2.693,4.308,0.777,9.818
92.25,-2.693,4.299,0.777,9.809
92.26,-2.693,4.308,0.777,9.818
92.27,-2.702,4.305,0.768,9.815
92.28,-2.695,4.311,0.775,9.821
92.29,-2.702,4.308,0.768,9.818
92.30,-2.695,4.311,0.775,9.821
92.31,-2.693,4.314,0.777,9.824
92.32,-2.695,4.314,0.775,9.824
92.33,-2.693,4.320,0.777,9.830
92.34,-2.704,4.314,0.766,9.824
92.35,-2.690,4.323,0.780,9.833
92.36,-2.704,4.320,0.766,9.830
92.37,-2.693,4.323,0.777,9.833
92.38,-2.693,4.323,0.777,9.833
92.39,-2.695,4.320,0.775,9.830
92.40,-2.693,4.329,0.777,9.839
92.41,-2.702,4.329,0.768,9.839
92.42,-2.693,4.329,0.777,9.839
92.43,-2.711,4.332,0.759,9.842
92.44,-2.693,4.332,0.777,9.842
92.45,-2.704,4.335,0.766,9.845
92.46,-2.693,4.329,0.777,9.839
92.47,-2.699,4.335,0.771,9.845
92.48,-2.693,4.332,0.777,9.842
92.49,-2.699,4.338,0.771,9.848
92.50,-2.695,4.338,0.775,9.848
92.51,-2.702,4.341,0.768,9.851
92.52,-2.704,4.338,0.766,9.848
92.53,-2.702,4.347,0.768,9.857
92.54,-2.693,4.344,0.777,9.854
92.55,-2.702,4.344,0.768,9.854
92.56,-2.693,4.347,0.777,9.857
92.57,-2.702,4.344,0.768,9.854
92.58,-2.693,4.350,0.777,9.860
92.59,-2.702,4.347,0.768,9.857
92.60,-2.693,4.350,0.777,9.860
92.61,-2.704,4.353,0.766,9.863
92.62,-2.693,4.353,0.777,9.863
92.63,-2.704,4.359,0.766,9.869
92.64,-2.693,4.356,0.777,9.866
92.65,-2.695,4.362,0.775,9.872
92.66,-2.693,4.344,0.777,9.854
92.67,-2.693,4.359,0.777,9.869
92.68,-2.693,4.353,0.777,9.863
92.69,-2.695,4.365,0.775,9.875
92.70,-2.693,4.356,0.777,9.866
92.71,-2.695,4.368,0.775,9.878
92.72,-2.702,4.362,0.768,9.872
92.73,-2.695,4.368,0.775,9.878
92.74,-2.704,4.368,0.766,9.878
92.75,-2.695,4.368,0.775,9.878
92.76,-2.699,4.371,0.771,9.881
92.77,-2.695,4.371,0.775,9.881
92.78,-2.695,4.371,0.775,9.881
92.79,-2.695,4.368,0.775,9.878
92.80,-2.693,4.377,0.777,9.887
92.81,-2.695,4.374,0.775,9.884
92.82,-2.693,4.380,0.777,9.890
92.83,-2.699,4.377,0.771,9.887
92.84,-2.693,4.383,0.777,9.893
92.85,-2.702,4.380,0.768,9.890
92.86,-2.693,4.386,0.777,9.896
92.87,-2.704,4.380,0.766,9.890
92.88,-2.695,4.386,0.775,9.896
92.89,-2.704,4.386,0.766,9.896
92.90,-2.702,4.389,0.768,9.899
92.91,-2.704,4.386,0.766,9.896
92.92,-2.699,4.392,0.771,9.902
92.93,-2.695,4.389,0.775,9.899
92.94,-2.699,4.392,0.771,9.902
92.95,-2.693,4.395,0.777,9.905
92.96,-2.702,4.386,0.768,9.896
92.97,-2.693,4.395,0.777,9.905
92.98,-2.702,4.392,0.768,9.902
92.99,-2.695,4.398,0.775,9.908
93.00,-2.702,4.398,0.768,9.908
93.01,-2.693,4.398,0.777,9.908
93.02,-2.704,4.401,0.766,9.911
93.03,-2.693,4.401,0.777,9.911
93.04,-2.707,4.401,0.763,9.911
93.05,-2.693,4.407,0.777,9.917
93.06,-2.711,4.404,0.759,9.914
93.07,-2.695,4.407,0.775,9.917
93.08,-2.711,4.407,0.759,9.917
93.09,-2.693,4.407,0.777,9.917
93.10,-2.711,4.410,0.759,9.920
93.11,-2.693,4.410,0.777,9.920
93.12,-2.707,4.413,0.763,9.923
93.13,-2.693,4.410,0.777,9.920
93.14,-2.707,4.416,0.763,9.926
93.15,-2.693,4.410,0.777,9.920
93.16,-2.704,4.419,0.766,9.929
93.17,-2.693,4.410,0.777,9.920
93.18,-2.704,4.422,0.766,9.932
93.19,-2.695,4.416,0.775,9.926
93.20,-2.702,4.425,0.768,9.935
93.21,-2.693,4.419,0.777,9.929
93.22,-2.699,4.425,0.771,9.935
93.23,-2.695,4.422,0.775,9.932
93.24,-2.702,4.431,0.768,9.941
93.25,-2.695,4.428,0.775,9.938
93.26,-2.702,4.431,0.768,9.941
93.27,-2.693,4.431,0.777,9.941
93.28,-2.702,4.434,0.768,9.944
93.29,-2.693,4.431,0.777,9.941
93.30,-2.699,4.434,0.771,9.944
93.31,-2.695,4.437,0.775,9.947
93.32,-2.699,4.440,0.771,9.950
93.33,-2.695,4.440,0.775,9.950
93.34,-2.699,4.440,0.771,9.950
93.35,-2.695,4.440,0.775,9.950
93.36,-2.695,4.443,0.775,9.953
93.37,-2.702,4.443,0.768,9.953
93.38,-2.699,4.446,0.771,9.956
93.39,-2.702,4.449,0.768,9.959
93.40,-2.699,4.446,0.771,9.956
93.41,-2.702,4.452,0.768,9.962
93.42,-2.699,4.449,0.771,9.959
93.43,-2.702,4.452,0.768,9.962
93.44,-2.699,4.455,0.771,9.965
93.45,-2.702,4.455,0.768,9.965
93.46,-2.699,4.458,0.771,9.968
93.47,-2.702,4.458,0.768,9.968
93.48,-2.702,4.458,0.768,9.968
93.49,-2.702,4.461,0.768,9.971
93.50,-2.702,4.458,0.768,9.968
93.51,-2.704,4.464,0.766,9.974
93.52,-2.704,4.461,0.766,9.971
93.53,-2.704,4.464,0.766,9.974
93.54,-2.707,4.464,0.763,9.974
93.55,-2.704,4.467,0.766,9.977
93.56,-2.707,4.464,0.763,9.974
93.57,-2.704,4.470,0.766,9.980
93.58,-2.704,4.464,0.766,9.974
93.59,-2.702,4.473,0.768,9.983
93.60,-2.704,4.467,0.766,9.977
93.61,-2.702,4.476,0.768,9.986
93.62,-2.704,4.473,0.766,9.983
93.63,-2.702,4.476,0.768,9.986
93.64,-2.702,4.473,0.768,9.983
93.65,-2.702,4.479,0.768,9.989
93.66,-2.702,4.470,0.768,9.980
93.67,-2.699,4.482,0.771,9.992
93.68,-2.695,4.473,0.775,9.983
93.69,-2.702,4.485,0.768,9.995
93.70,-2.699,4.476,0.771,9.986
93.71,-2.702,4.485,0.768,9.995
93.72,-2.699,4.476,0.771,9.986
93.73,-2.699,4.488,0.771,9.998
93.74,-2.695,4.479,0.775,9.989
93.75,-2.702,4.491,0.768,10.001
93.76,-2.699,4.485,0.771,9.995
93.77,-2.702,4.494,0.768,10.004
93.78,-2.699,4.494,0.771,10.004
93.79,-2.711,4.491,0.759,10.001
93.80,-2.699,4.497,0.771,10.007
93.81,-2.711,4.497,0.759,10.007
93.82,-2.695,4.500,0.775,10.010
93.83,-2.711,4.497,0.759,10.007
93.84,-2.695,4.500,0.775,10.010
93.85,-2.707,4.500,0.763,10.010
93.86,-2.699,4.503,0.771,10.013
93.87,-2.702,4.503,0.768,10.013
93.88,-2.702,4.509,0.768,10.019
93.89,-2.699,4.500,0.771,10.010
93.90,-2.702,4.512,0.768,10.022
93.91,-2.702,4.500,0.768,10.010
93.92,-2.704,4.512,0.766,10.022
93.93,-2.702,4.512,0.768,10.022
93.94,-2.713,4.512,0.757,10.022
93.95,-2.699,4.515,0.771,10.025
93.96,-2.716,4.515,0.754,10.025
93.97,-2.699,4.518,0.771,10.028
93.98,-2.713,4.518,0.757,10.028
93.99,-2.702,4.521,0.768,10.031
94.00,-2.707,4.524,0.763,10.034
94.01,-2.702,4.521,0.768,10.031
94.02,-2.707,4.518,0.763,10.028
94.03,-2.702,4.524,0.768,10.034
94.04,-2.704,4.521,0.766,10.031
94.05,-2.704,4.527,0.766,10.037
94.06,-2.704,4.530,0.766,10.040
94.07,-2.711,4.527,0.759,10.037
94.08,-2.704,4.533,0.766,10.043
94.09,-2.707,4.530,0.763,10.040
94.10,-2.711,4.536,0.759,10.046
94.11,-2.702,4.533,0.768,10.043
94.12,-2.704,4.536,0.766,10.046
94.13,-2.702,4.533,0.768,10.043
94.14,-2.707,4.539,0.763,10.049
94.15,-2.702,4.530,0.768,10.040
94.16,-2.711,4.542,0.759,10.052
94.17,-2.702,4.539,0.768,10.049
94.18,-2.716,4.542,0.754,10.052
94.19,-2.699,4.545,0.771,10.055
94.20,-2.716,4.542,0.754,10.052
94.21,-2.702,4.548,0.768,10.058
94.22,-2.707,4.545,0.763,10.055
94.23,-2.702,4.548,0.768,10.058
94.24,-2.704,4.545,0.766,10.055
94.25,-2.702,4.548,0.768,10.058
94.26,-2.707,4.554,0.763,10.064
94.27,-2.713,4.551,0.757,10.061
94.28,-2.704,4.557,0.766,10.067
94.29,-2.711,4.551,0.759,10.061
94.30,-2.704,4.560,0.766,10.070
94.31,-2.702,4.551,0.768,10.061
94.32,-2.704,4.560,0.766,10.070
94.33,-2.702,4.545,0.768,10.055
94.34,-2.704,4.563,0.766,10.073
94.35,-2.702,4.554,0.768,10.064
94.36,-2.716,4.566,0.754,10.076
94.37,-2.702,4.560,0.768,10.070
94.38,-2.713,4.563,0.757,10.073
94.39,-2.702,4.563,0.768,10.073
94.40,-2.707,4.566,0.763,10.076
94.41,-2.704,4.563,0.766,10.073
94.42,-2.707,4.572,0.763,10.082
94.43,-2.716,4.566,0.754,10.076
94.44,-2.707,4.578,0.763,10.088
94.45,-2.713,4.569,0.757,10.079
94.46,-2.707,4.575,0.763,10.085
94.47,-2.704,4.569,0.766,10.079
94.48,-2.704,4.581,0.766,10.091
94.49,-2.704,4.575,0.766,10.085
94.50,-2.719,4.584,0.751,10.094
94.51,-2.702,4.578,0.768,10.088
94.52,-2.713,4.584,0.757,10.094
94.53,-2.704,4.581,0.766,10.091
94.54,-2.713,4.581,0.757,10.091
94.55,-2.704,4.584,0.766,10.094
94.56,-2.711,4.590,0.759,10.100
94.57,-2.716,4.587,0.754,10.097
94.58,-2.711,4.593,0.759,10.103
94.59,-2.711,4.587,0.759,10.097
94.60,-2.707,4.596,0.763,10.106
94.61,-2.704,4.587,0.766,10.097
94.62,-2.711,4.596,0.759,10.106
94.63,-2.707,4.596,0.763,10.106
94.64,-2.719,4.596,0.751,10.106
94.65,-2.704,4.599,0.766,10.109
94.66,-2.713,4.599,0.757,10.109
94.67,-2.711,4.602,0.759,10.112
94.68,-2.713,4.602,0.757,10.112
94.69,-2.716,4.605,0.754,10.115
94.70,-2.713,4.608,0.757,10.118
94.71,-2.713,4.608,0.757,10.118
94.72,-2.711,4.608,0.759,10.118
94.73,-2.707,4.605,0.763,10.115
94.74,-2.713,4.611,0.757,10.121
94.75,-2.707,4.614,0.763,10.124
94.76,-2.719,4.611,0.751,10.121
94.77,-2.707,4.614,0.763,10.124
94.78,-2.711,4.611,0.759,10.121
94.79,-2.711,4.617,0.759,10.127
94.80,-2.713,4.620,0.757,10.130
94.81,-2.716,4.620,0.754,10.130
94.82,-2.716,4.620,0.754,10.130
94.83,-2.711,4.623,0.759,10.133
94.84,-2.713,4.623,0.757,10.133
94.85,-2.711,4.623,0.759,10.133
94.86,-2.728,4.623,0.742,10.133
94.87,-2.713,4.626,0.757,10.136
94.88,-2.716,4.626,0.754,10.136
94.89,-2.713,4.629,0.757,10.139
94.90,-2.716,4.629,0.754,10.139
94.91,-2.725,4.632,0.745,10.142
94.92,-2.716,4.635,0.754,10.145
94.93,-2.716,4.632,0.754,10.142
94.94,-2.716,4.635,0.754,10.145
94.95,-2.716,4.635,0.754,10.145
94.96,-2.728,4.638,0.742,10.148
94.97,-2.716,4.638,0.754,10.148
94.98,-2.719,4.638,0.751,10.148
94.99,-2.716,4.638,0.754,10.148
95.00,-2.719,4.644,0.751,10.154
95.01,-2.728,4.641,0.742,10.151
95.02,-2.719,4.653,0.751,10.163
95.03,-2.716,4.641,0.754,10.151
95.04,-2.719,4.656,0.751,10.166
95.05,-2.716,4.644,0.754,10.154
95.06,-2.732,4.656,0.738,10.166
95.07,-2.716,4.653,0.754,10.163
95.08,-2.723,4.644,0.747,10.154
95.09,-2.723,4.656,0.747,10.166
95.10,-2.725,4.665,0.745,10.175
95.11,-2.725,4.656,0.745,10.166
95.12,-2.725,4.668,0.745,10.178
95.13,-2.719,4.644,0.751,10.154
95.14,-2.728,4.668,0.742,10.178
95.15,-2.723,4.662,0.747,10.172
95.16,-2.728,4.668,0.742,10.178
95.17,-2.723,4.668,0.747,10.178
95.18,-2.725,4.671,0.745,10.181
95.19,-2.734,4.668,0.736,10.178
95.20,-2.728,4.674,0.742,10.184
95.21,-2.725,4.668,0.745,10.178
95.22,-2.728,4.680,0.742,10.190
95.23,-2.725,4.677,0.745,10.187
95.24,-2.737,4.677,0.733,10.187
95.25,-2.725,4.680,0.745,10.190
95.26,-2.732,4.674,0.738,10.184
95.27,-2.737,4.683,0.733,10.193
95.28,-2.737,4.683,0.733,10.193
95.29,-2.728,4.683,0.742,10.193
95.30,-2.734,4.689,0.736,10.199
95.31,-2.728,4.689,0.742,10.199
95.32,-2.746,4.689,0.724,10.199
95.33,-2.728,4.689,0.742,10.199
95.34,-2.740,4.683,0.730,10.193
95.35,-2.740,4.692,0.730,10.202
95.36,-2.740,4.695,0.730,10.205
95.37,-2.734,4.692,0.736,10.202
95.38,-2.740,4.698,0.730,10.208
95.39,-2.734,4.695,0.736,10.205
95.40,-2.752,4.698,0.718,10.208
95.41,-2.734,4.701,0.736,10.211
95.42,-2.744,4.698,0.726,10.208
95.43,-2.749,4.701,0.721,10.211
95.44,-2.737,4.704,0.733,10.214
95.45,-2.740,4.704,0.730,10.214
95.46,-2.744,4.707,0.726,10.217
95.47,-2.740,4.707,0.730,10.217
95.48,-2.749,4.710,0.721,10.220
95.49,-2.744,4.710,0.726,10.220
95.50,-2.744,4.716,0.726,10.226
95.51,-2.758,4.710,0.712,10.220
95.52,-2.744,4.713,0.726,10.223
95.53,-2.752,4.707,0.718,10.217
95.54,-2.758,4.713,0.712,10.223
95.55,-2.752,4.719,0.718,10.229
95.56,-2.749,4.710,0.721,10.220
95.57,-2.752,4.719,0.718,10.229
95.58,-2.752,4.716,0.718,10.226
95.59,-2.758,4.719,0.712,10.229
95.60,-2.752,4.719,0.718,10.229
95.61,-2.761,4.728,0.709,10.238
95.62,-2.764,4.722,0.706,10.232
95.63,-2.764,4.728,0.706,10.238
95.64,-2.758,4.728,0.712,10.238
95.65,-2.782,4.728,0.688,10.238
95.66,-2.764,4.731,0.706,10.241
95.67,-2.767,4.725,0.703,10.235
95.68,-2.776,4.731,0.694,10.241
95.69,-2.773,4.737,0.697,10.247
95.70,-2.773,4.728,0.697,10.238
95.71,-2.779,4.740,0.691,10.250
95.72,-2.776,4.740,0.694,10.250
95.73,-2.776,4.737,0.694,10.247
95.74,-2.779,4.740,0.691,10.250
95.75,-2.776,4.737,0.694,10.247
95.76,-2.782,4.743,0.688,10.253
95.77,-2.782,4.740,0.688,10.250
95.78,-2.788,4.745,0.682,10.255
95.79,-2.788,4.745,0.682,10.255
95.80,-2.794,4.752,0.676,10.262
95.81,-2.791,4.749,0.679,10.259
95.82,-2.809,4.752,0.661,10.262
95.83,-2.800,4.752,0.670,10.262
95.84,-2.809,4.757,0.661,10.267
95.85,-2.809,4.752,0.661,10.262
95.86,-2.803,4.757,0.667,10.267
95.87,-2.812,4.761,0.658,10.271
95.88,-2.821,4.752,0.649,10.262
95.89,-2.815,4.763,0.655,10.273
95.90,-2.818,4.761,0.652,10.271
95.91,-2.833,4.761,0.637,10.271
95.92,-2.824,4.766,0.646,10.276
95.93,-2.833,4.766,0.637,10.276
95.94,-2.833,4.766,0.637,10.276
95.95,-2.836,4.770,0.634,10.280
95.96,-2.845,4.770,0.625,10.280
95.97,-2.845,4.763,0.625,10.273
95.98,-2.848,4.772,0.622,10.282
95.99,-2.848,4.772,0.622,10.282
96.00,-2.869,4.772,0.601,10.282
96.01,-2.860,4.775,0.610,10.285
96.02,-2.866,4.778,0.604,10.288
96.03,-2.872,4.775,0.598,10.285
96.04,-2.872,4.770,0.598,10.280
96.05,-2.878,4.782,0.592,10.292
96.06,-2.881,4.775,0.589,10.285
96.07,-2.884,4.784,0.586,10.294
96.08,-2.881,4.784,0.589,10.294
96.09,-2.884,4.778,0.586,10.288
96.10,-2.902,4.784,0.568,10.294
96.11,-2.893,4.782,0.577,10.292
96.12,-2.908,4.782,0.562,10.292
96.13,-2.917,4.787,0.553,10.297
96.14,-2.911,4.790,0.559,10.300
96.15,-2.917,4.790,0.553,10.300
96.16,-2.926,4.784,0.544,10.294
96.17,-2.929,4.793,0.541,10.303
96.18,-2.926,4.793,0.544,10.303
96.19,-2.941,4.793,0.529,10.303
96.20,-2.941,4.799,0.529,10.309
96.21,-2.941,4.790,0.529,10.300
96.22,-2.956,4.796,0.514,10.306
96.23,-2.953,4.799,0.517,10.309
96.24,-2.953,4.802,0.517,10.312
96.25,-2.965,4.799,0.505,10.309
96.26,-2.974,4.799,0.496,10.309
96.27,-2.974,4.805,0.496,10.315
96.28,-2.974,4.805,0.496,10.315
96.29,-2.986,4.802,0.484,10.312
96.30,-2.986,4.811,0.484,10.321
96.31,-2.989,4.811,0.481,10.321
96.32,-3.001,4.811,0.469,10.321
96.33,-3.001,4.814,0.469,10.324
96.34,-3.004,4.814,0.466,10.324
96.35,-3.016,4.811,0.454,10.321
96.36,-3.028,4.817,0.442,10.327
96.37,-3.016,4.814,0.454,10.324
96.38,-3.034,4.820,0.436,10.330
96.39,-3.043,4.817,0.427,10.327
96.40,-3.037,4.814,0.433,10.324
96.41,-3.052,4.826,0.418,10.336
96.42,-3.049,4.817,0.421,10.327
96.43,-3.064,4.817,0.406,10.327
96.44,-3.064,4.826,0.406,10.336
96.45,-3.061,4.826,0.409,10.336
96.46,-3.073,4.823,0.397,10.333
96.47,-3.076,4.832,0.394,10.342
96.48,-3.073,4.832,0.397,10.342
96.49,-3.076,4.820,0.394,10.330
